price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15,age,day_of_year,bed_bath_ratio,level_ratio,relative_living_space,relative_lot_size,level_difference
430000.0,4,1.5,1920,10000,1.0,4,7,1070,850.0,1954,1450,10836,24903 days 16:47:18.691807,122,2.6666666666666665,1.2588235294117647,470,-836,220.0
402500.0,3,3.25,2780,4002,2.0,3,8,2780,0.0,2009,1890,4090,4814 days 16:47:18.691807,154,0.9230769230769231,0.0,890,-88,2780.0
1420000.0,4,3.0,3110,4408,2.5,4,1,2510,600.0,1931,3250,5669,33304 days 16:47:18.691807,223,1.3333333333333333,4.183333333333334,-140,-1261,1910.0
275000.0,3,2.25,1820,9766,1.0,4,7,1450,370.0,1987,1860,8236,12850 days 16:47:18.691807,301,1.3333333333333333,3.918918918918919,-40,1530,1080.0
250000.0,3,2.25,1765,7652,2.0,3,7,1765,0.0,1996,1765,7719,9563 days 16:47:18.691807,154,1.3333333333333333,0.0,0,-67,1765.0
665000.0,3,2.75,1800,9550,1.0,4,7,1320,480.0,1966,1890,9902,20520 days 16:47:18.691807,143,1.0909090909090908,2.75,-90,-352,840.0
425000.0,3,2.5,2650,144183,1.0,3,8,2650,0.0,1967,1940,41210,20155 days 16:47:18.691807,034,1.2,0.0,710,102973,2650.0
760000.0,2,1.0,1410,3600,1.5,4,7,1310,100.0,1925,1740,4200,35495 days 16:47:18.691807,203,2.0,13.1,-330,-600,1210.0
447000.0,3,2.5,1650,3076,2.0,3,7,1650,0.0,2003,1560,3064,7006 days 16:47:18.691807,226,1.2,0.0,90,12,1650.0
205000.0,3,1.0,1180,8240,1.0,4,7,1180,0.0,1967,1180,7840,20155 days 16:47:18.691807,189,3.0,0.0,0,400,1180.0
191000.0,3,1.5,800,8850,1.0,4,6,800,0.0,1959,820,8775,23077 days 16:47:18.691807,126,2.0,0.0,-20,75,800.0
350000.0,2,1.75,1430,7921,1.0,3,7,1430,0.0,1983,1290,8040,14311 days 16:47:18.691807,075,1.1428571428571428,0.0,140,-119,1430.0
789888.0,5,3.5,3300,7860,2.0,3,9,2410,890.0,2001,2540,9920,7736 days 16:47:18.691807,089,1.4285714285714286,2.707865168539326,760,-2060,1520.0
443000.0,2,1.0,1220,10170,1.0,3,7,980,240.0,1948,1990,9064,27095 days 16:47:18.691807,082,2.0,4.083333333333333,-770,1106,740.0
695000.0,4,3.5,3530,7202,2.0,3,9,2660,870.0,2000,2810,8100,8102 days 16:47:18.691807,272,1.1428571428571428,3.057471264367816,720,-898,1790.0
560000.0,4,2.0,1380,4048,1.5,4,7,1380,0.0,1906,1440,3956,42435 days 16:47:18.691807,044,2.0,0.0,-60,92,1380.0
550000.0,3,1.75,1410,5000,1.0,4,7,810,600.0,1923,1760,5000,36226 days 16:47:18.691807,195,1.7142857142857142,1.35,-350,0,210.0
850000.0,2,2.5,3360,6750,2.0,3,9,3360,0.0,2004,2510,6750,6641 days 16:47:18.691807,205,0.8,0.0,850,0,3360.0
352750.0,4,2.75,2270,24237,1.0,4,7,1360,910.0,1977,2050,8016,16502 days 16:47:18.691807,110,1.4545454545454546,1.4945054945054945,220,16221,450.0
550000.0,4,2.5,2890,9045,2.0,3,8,2890,0.0,2001,2840,10114,7736 days 16:47:18.691807,230,1.6,0.0,50,-1069,2890.0
250000.0,3,1.0,1010,8711,1.0,5,6,1010,0.0,1944,1250,8053,28556 days 16:47:18.691807,191,3.0,0.0,-240,658,1010.0
962800.0,4,2.5,3780,23623,2.0,3,9,3780,0.0,1997,3370,10210,9197 days 16:47:18.691807,237,1.6,0.0,410,13413,3780.0
299500.0,3,1.75,1880,11700,1.0,4,7,1880,0.0,1968,2230,35200,19790 days 16:47:18.691807,308,1.7142857142857142,0.0,-350,-23500,1880.0
250000.0,2,1.0,800,5220,1.0,3,6,800,0.0,1943,1910,5376,28921 days 16:47:18.691807,307,2.0,0.0,-1110,-156,800.0
745000.0,5,4.0,4720,493534,2.0,5,9,3960,760.0,1975,2160,219542,17233 days 16:47:18.691807,016,1.25,5.2105263157894735,2560,273992,3200.0
279475.0,2,1.0,1060,10600,1.5,3,6,1060,0.0,1968,1560,21344,19790 days 16:47:18.691807,048,2.0,0.0,-500,-10744,1060.0
450000.0,3,2.25,2530,27227,2.0,3,8,2530,0.0,1987,2160,30192,12850 days 16:47:18.691807,336,1.3333333333333333,0.0,370,-2965,2530.0
307700.0,5,2.25,1980,13132,1.0,4,7,1260,720.0,1962,1880,11325,21981 days 16:47:18.691807,238,2.2222222222222223,1.75,100,1807,540.0
665000.0,3,1.0,1650,5102,1.0,4,8,1300,350.0,1953,1440,5102,25268 days 16:47:18.691807,345,3.0,3.7142857142857144,210,0,950.0
375000.0,3,2.75,1890,3930,2.0,3,8,1890,0.0,1999,2100,4259,8467 days 16:47:18.691807,205,1.0909090909090908,0.0,-210,-329,1890.0
420000.0,4,2.5,3360,11637,2.0,3,1,3360,0.0,1990,3530,11205,11754 days 16:47:18.691807,062,1.6,0.0,-170,432,3360.0
148000.0,2,1.0,630,4200,1.0,3,6,630,0.0,1930,970,4200,33669 days 16:47:18.691807,189,2.0,0.0,-340,0,630.0
707000.0,3,1.5,1980,4000,2.0,3,8,1980,0.0,1919,1980,3600,37687 days 16:47:18.691807,210,2.0,0.0,0,400,1980.0
399000.0,3,1.0,990,4250,1.0,4,7,840,150.0,1924,990,4500,35861 days 16:47:18.691807,316,3.0,5.6,0,-250,690.0
853000.0,4,2.25,3440,35025,2.0,3,1,3440,0.0,1988,3210,35005,12485 days 16:47:18.691807,082,1.7777777777777777,0.0,230,20,3440.0
400000.0,3,1.0,1300,14138,1.0,4,7,1300,0.0,1943,2440,12196,28921 days 16:47:18.691807,356,3.0,0.0,-1140,1942,1300.0
615000.0,2,1.75,2040,28593,1.5,4,7,2040,0.0,1919,2040,35124,37687 days 16:47:18.691807,132,1.1428571428571428,0.0,0,-6531,2040.0
463000.0,3,1.0,1250,7700,1.0,4,7,1250,0.0,1955,1520,7700,24538 days 16:47:18.691807,006,3.0,0.0,-270,0,1250.0
600000.0,4,2.5,1960,14242,1.0,4,8,1290,670.0,1958,2490,10907,23442 days 16:47:18.691807,154,1.6,1.9253731343283582,-530,3335,620.0
429000.0,5,2.5,2720,8120,1.0,3,7,1360,1360.0,1970,2020,8120,19059 days 16:47:18.691807,301,2.0,1.0,700,0,0.0
980000.0,4,4.25,3250,11780,2.0,3,8,2360,890.0,1944,1800,9000,28556 days 16:47:18.691807,247,0.9411764705882353,2.651685393258427,1450,2780,1470.0
359500.0,6,3.75,3190,4700,2.0,3,8,3190,0.0,2003,2680,5640,7006 days 16:47:18.691807,111,1.6,0.0,510,-940,3190.0
715000.0,4,2.5,2570,7980,2.0,3,9,2570,0.0,1998,2760,6866,8832 days 16:47:18.691807,311,1.6,0.0,-190,1114,2570.0
240000.0,3,1.75,1420,6984,1.0,4,7,980,440.0,1980,1430,7875,15407 days 16:47:18.691807,084,1.7142857142857142,2.227272727272727,-10,-891,540.0
455000.0,4,2.0,2120,9442,1.0,5,7,1060,1060.0,1968,1290,9600,19790 days 16:47:18.691807,349,2.0,1.0,830,-158,0.0
610000.0,3,2.5,2080,167270,1.0,3,7,2080,0.0,2000,2080,55321,8102 days 16:47:18.691807,290,1.2,0.0,0,111949,2080.0
675000.0,3,2.75,2740,5735,2.0,3,9,2740,0.0,2004,2210,5026,6641 days 16:47:18.691807,070,1.0909090909090908,0.0,530,709,2740.0
283500.0,3,1.75,1250,5375,1.0,3,7,1250,0.0,1985,1320,6258,13580 days 16:47:18.691807,029,1.7142857142857142,0.0,-70,-883,1250.0
235000.0,2,1.0,2150,4500,1.5,3,7,1260,890.0,1917,1590,5010,38417 days 16:47:18.691807,238,2.0,1.4157303370786516,560,-510,370.0
827000.0,4,2.5,3230,12100,1.0,3,9,1870,1360.0,1977,2670,10200,16502 days 16:47:18.691807,177,1.6,1.375,560,1900,510.0
353000.0,2,1.0,860,8511,1.0,3,7,860,0.0,1949,1554,8499,26729 days 16:47:18.691807,253,2.0,0.0,-694,12,860.0
747500.0,4,2.5,2810,11902,2.0,4,9,2810,0.0,1993,2990,10754,10658 days 16:47:18.691807,266,1.6,0.0,-180,1148,2810.0
341000.0,2,1.0,1040,4000,1.0,3,6,1040,0.0,1914,1740,4000,39513 days 16:47:18.691807,102,2.0,0.0,-700,0,1040.0
182000.0,3,1.0,1160,18055,1.0,2,5,1160,0.0,1950,1340,10324,26364 days 16:47:18.691807,328,3.0,0.0,-180,7731,1160.0
250000.0,3,2.0,1470,2781,2.0,3,6,1470,0.0,2003,1360,3008,7006 days 16:47:18.691807,336,1.5,0.0,110,-227,1470.0
655000.0,4,3.5,2350,13402,2.0,3,8,1670,680.0,1994,2250,9474,10293 days 16:47:18.691807,141,1.1428571428571428,2.4558823529411766,100,3928,990.0
405000.0,3,2.25,1660,8307,1.0,4,8,1660,0.0,1961,2510,7800,22346 days 16:47:18.691807,127,1.3333333333333333,0.0,-850,507,1660.0
390000.0,4,1.75,2020,9750,1.0,3,7,1100,920.0,1975,1670,9600,17233 days 16:47:18.691807,230,2.2857142857142856,1.1956521739130435,350,150,180.0
275400.0,2,1.0,890,8180,1.0,3,7,890,0.0,1947,1130,8180,27460 days 16:47:18.691807,281,2.0,0.0,-240,0,890.0
791000.0,3,2.25,2430,5500,2.0,3,8,1810,620.0,1989,2040,5500,12119 days 16:47:18.691807,155,1.3333333333333333,2.9193548387096775,390,0,1190.0
424500.0,3,1.75,1460,7700,1.0,3,7,1460,0.0,1979,1720,7280,15772 days 16:47:18.691807,128,1.7142857142857142,0.0,-260,420,1460.0
430000.0,3,1.0,980,7200,1.0,4,7,980,0.0,1950,1180,6572,26364 days 16:47:18.691807,168,3.0,0.0,-200,628,980.0
865000.0,4,2.5,2580,10631,2.0,4,9,2580,0.0,1992,4220,10631,11024 days 16:47:18.691807,125,1.6,0.0,-1640,0,2580.0
163000.0,2,2.0,1250,7543,1.0,3,7,1250,0.0,1962,1250,7506,21981 days 16:47:18.691807,063,1.0,0.0,0,37,1250.0
920000.0,4,2.75,3140,9085,1.0,5,8,1570,1570.0,1961,2430,9350,22346 days 16:47:18.691807,251,1.4545454545454546,1.0,710,-265,0.0
1030000.0,5,3.25,2680,3011,2.0,3,9,1870,810.0,1910,3440,5165,40974 days 16:47:18.691807,345,1.5384615384615385,2.308641975308642,-760,-2154,1060.0
325000.0,3,1.75,1810,8048,1.0,4,7,1290,520.0,1983,1550,9081,14311 days 16:47:18.691807,205,1.7142857142857142,2.480769230769231,260,-1033,770.0
315000.0,5,2.5,2090,4698,2.0,3,7,2090,0.0,1998,2070,4698,8832 days 16:47:18.691807,154,2.0,0.0,20,0,2090.0
179000.0,4,1.75,1790,7175,1.5,3,6,1410,380.0,1900,1790,8417,44626 days 16:47:18.691807,210,2.2857142857142856,3.710526315789474,0,-1242,1030.0
276000.0,2,1.0,870,2676,1.0,3,7,820,50.0,2004,1500,1719,6641 days 16:47:18.691807,282,2.0,16.4,-630,957,770.0
335000.0,4,1.5,3160,19745,1.5,4,6,1840,1320.0,1968,1540,8611,19790 days 16:47:18.691807,062,2.6666666666666665,1.393939393939394,1620,11134,520.0
430000.0,3,2.0,2350,12480,1.0,3,7,1600,750.0,1981,2160,12000,15041 days 16:47:18.691807,318,1.5,2.1333333333333333,190,480,850.0
266490.0,3,2.5,1810,4113,2.0,3,7,1810,0.0,2004,1880,4465,6641 days 16:47:18.691807,322,1.2,0.0,-70,-352,1810.0
655000.0,4,2.75,3160,8197,1.0,3,8,1580,1580.0,1962,2050,8197,21981 days 16:47:18.691807,218,1.4545454545454546,1.0,1110,0,0.0
635500.0,3,2.0,1660,3600,1.0,3,7,1000,660.0,1939,1700,4356,30382 days 16:47:18.691807,318,1.5,1.5151515151515151,-40,-756,340.0
235000.0,5,2.5,2500,9583,1.0,3,7,1300,1200.0,1979,2120,19352,15772 days 16:47:18.691807,177,2.0,1.0833333333333333,380,-9769,100.0
885000.0,3,2.5,2880,11443,2.0,4,9,2880,0.0,1986,2840,12530,13215 days 16:47:18.691807,117,1.2,0.0,40,-1087,2880.0
352500.0,3,1.0,1470,8400,1.0,4,7,1470,0.0,1953,1470,8400,25268 days 16:47:18.691807,230,3.0,0.0,0,0,1470.0
450000.0,3,2.5,1460,7573,2.0,3,8,1460,0.0,1983,1910,7668,14311 days 16:47:18.691807,190,1.2,0.0,-450,-95,1460.0
3640000.0,5,6.0,5490,19897,2.0,3,1,5490,0.0,2005,2910,17600,6275 days 16:47:18.691807,284,0.8333333333333334,0.0,2580,2297,5490.0
1050000.0,3,2.25,2480,15022,1.0,3,9,1330,1150.0,1967,2500,8178,20155 days 16:47:18.691807,262,1.3333333333333333,1.1565217391304348,-20,6844,180.0
476000.0,2,2.25,1140,1332,3.0,3,8,1140,0.0,1999,1140,1267,8467 days 16:47:18.691807,325,0.8888888888888888,0.0,0,65,1140.0
375000.0,3,2.5,1830,13042,2.0,3,8,1830,0.0,1990,1940,6996,11754 days 16:47:18.691807,127,1.2,0.0,-110,6046,1830.0
600600.0,4,3.5,3110,6829,2.0,3,8,3110,0.0,2014,2910,7425,2988 days 16:47:18.691807,252,1.1428571428571428,0.0,200,-596,3110.0
567000.0,4,1.75,2630,11213,1.0,4,8,1430,1200.0,1948,2240,15186,27095 days 16:47:18.691807,321,2.2857142857142856,1.1916666666666667,390,-3973,230.0
650000.0,4,1.75,2390,12000,1.0,3,8,1470,920.0,1979,2110,12000,15772 days 16:47:18.691807,206,2.2857142857142856,1.5978260869565217,280,0,550.0
190000.0,5,2.0,1750,10284,1.0,4,5,1750,0.0,1943,1560,9010,28921 days 16:47:18.691807,155,2.5,0.0,190,1274,1750.0
858000.0,4,3.5,4370,422967,1.0,4,1,2580,1790.0,1978,3260,422967,16137 days 16:47:18.691807,274,1.1428571428571428,1.441340782122905,1110,0,790.0
435500.0,1,1.75,1020,4512,1.0,3,7,770,250.0,1937,1230,5029,31112 days 16:47:18.691807,015,0.5714285714285714,3.08,-210,-517,520.0
685000.0,3,2.0,2500,6733,1.0,3,8,1770,730.0,1979,1770,6343,15772 days 16:47:18.691807,070,1.5,2.4246575342465753,730,390,1040.0
252000.0,3,2.0,1540,7210,2.0,4,7,1540,0.0,1984,1500,7210,13946 days 16:47:18.691807,323,1.5,0.0,40,0,1540.0
512500.0,4,2.25,2200,6900,2.0,4,8,2200,0.0,1975,2400,6900,17233 days 16:47:18.691807,255,1.7777777777777777,0.0,-200,0,2200.0
423800.0,3,2.5,1940,7415,2.0,3,8,1940,0.0,1965,1940,8425,20885 days 16:47:18.691807,213,1.2,0.0,0,-1010,1940.0
460000.0,3,2.25,1453,2225,2.0,4,8,1453,0.0,1986,1860,2526,13215 days 16:47:18.691807,124,1.3333333333333333,0.0,-407,-301,1453.0
434000.0,3,2.75,1830,3200,2.0,3,8,1830,0.0,1991,2030,3331,11389 days 16:47:18.691807,203,1.0909090909090908,0.0,-200,-131,1830.0
244000.0,3,1.0,2000,15900,1.0,3,6,1000,1000.0,1948,1760,10500,27095 days 16:47:18.691807,104,3.0,1.0,240,5400,0.0
348125.0,3,1.0,1400,8451,1.5,3,7,1400,0.0,1953,1590,8433,25268 days 16:47:18.691807,048,3.0,0.0,-190,18,1400.0
585000.0,4,3.25,2400,29252,2.0,4,8,2400,0.0,1982,2280,45000,14676 days 16:47:18.691807,129,1.2307692307692308,0.0,120,-15748,2400.0
230000.0,3,1.0,1390,16000,1.0,4,6,1390,0.0,1960,1420,10000,22712 days 16:47:18.691807,128,3.0,0.0,-30,6000,1390.0
450000.0,3,2.0,1680,11250,1.0,4,8,1680,0.0,1967,1760,12160,20155 days 16:47:18.691807,217,1.5,0.0,-80,-910,1680.0
393000.0,5,2.0,1820,5054,1.0,4,7,910,910.0,1970,1180,5628,19059 days 16:47:18.691807,082,2.5,1.0,640,-574,0.0
517000.0,2,1.0,1140,3750,1.0,4,7,1140,0.0,1925,1660,4000,35495 days 16:47:18.691807,355,2.0,0.0,-520,-250,1140.0
400000.0,3,1.0,1060,12690,1.0,3,7,1060,0.0,1969,1920,10200,19424 days 16:47:18.691807,258,3.0,0.0,-860,2490,1060.0
890000.0,2,1.75,3050,50965,2.0,3,1,3050,0.0,1991,3050,40107,11389 days 16:47:18.691807,063,1.1428571428571428,0.0,0,10858,3050.0
205950.0,3,1.0,970,11963,1.0,4,6,970,0.0,1970,1210,11963,19059 days 16:47:18.691807,069,3.0,0.0,-240,0,970.0
209000.0,3,1.0,1320,3954,1.5,3,6,1320,0.0,1912,1270,5184,40244 days 16:47:18.691807,337,3.0,0.0,50,-1230,1320.0
430000.0,4,1.75,1890,6000,1.0,4,6,1110,780.0,1947,1560,6356,27460 days 16:47:18.691807,163,2.2857142857142856,1.4230769230769231,330,-356,330.0
534000.0,4,1.75,2040,2750,1.5,4,6,1260,780.0,1926,1940,3750,35130 days 16:47:18.691807,060,2.2857142857142856,1.6153846153846154,100,-1000,480.0
735000.0,4,3.0,2370,3672,1.5,5,7,1650,720.0,1916,2140,4182,38783 days 16:47:18.691807,178,1.3333333333333333,2.2916666666666665,230,-510,930.0
873000.0,3,2.25,2720,54450,2.0,3,1,2720,0.0,1997,3170,60548,9197 days 16:47:18.691807,055,1.3333333333333333,0.0,-450,-6098,2720.0
475000.0,4,2.25,1970,7532,1.0,3,8,1390,580.0,1983,1970,8248,14311 days 16:47:18.691807,322,1.7777777777777777,2.396551724137931,0,-716,810.0
325000.0,3,1.75,2180,10230,1.0,4,7,1090,1090.0,1961,2130,7200,22346 days 16:47:18.691807,150,1.7142857142857142,1.0,50,3030,0.0
500000.0,3,2.25,2990,216057,2.0,3,9,2990,0.0,1994,2840,215622,10293 days 16:47:18.691807,226,1.3333333333333333,0.0,150,435,2990.0
279000.0,4,2.75,2180,8475,1.0,4,7,1330,850.0,1987,1500,7140,12850 days 16:47:18.691807,020,1.4545454545454546,1.5647058823529412,680,1335,480.0
350000.0,3,2.0,1440,5469,1.0,3,8,1440,0.0,1988,1980,6198,12485 days 16:47:18.691807,104,1.5,0.0,-540,-729,1440.0
660000.0,4,2.25,3180,13653,2.0,3,9,3180,0.0,1978,2910,12350,16137 days 16:47:18.691807,111,1.7777777777777777,0.0,270,1303,3180.0
324950.0,2,1.5,1643,14616,1.0,4,7,1643,0.0,1954,2270,9940,24903 days 16:47:18.691807,049,1.3333333333333333,0.0,-627,4676,1643.0
500000.0,4,2.0,1530,7816,1.0,3,7,1530,0.0,1955,1480,7816,24538 days 16:47:18.691807,027,2.0,0.0,50,0,1530.0
187300.0,2,1.0,1310,7697,1.0,3,6,850,460.0,1950,1270,6410,26364 days 16:47:18.691807,199,2.0,1.8478260869565217,40,1287,390.0
345600.0,5,3.5,2800,5120,2.5,3,9,2800,0.0,1903,1780,5120,43531 days 16:47:18.691807,140,1.4285714285714286,0.0,1020,0,2800.0
400000.0,3,1.5,1510,7642,1.0,3,7,1510,0.0,1959,2180,8357,23077 days 16:47:18.691807,328,2.0,0.0,-670,-715,1510.0
935000.0,5,3.0,2700,5001,2.0,3,1,2700,0.0,2009,1610,5191,4814 days 16:47:18.691807,022,1.6666666666666667,0.0,1090,-190,2700.0
374000.0,4,1.75,2220,15600,1.0,5,7,1140,1080.0,1963,1670,4800,21616 days 16:47:18.691807,196,2.2857142857142856,1.0555555555555556,550,10800,60.0
328000.0,3,1.75,1440,45302,2.0,3,7,1440,0.0,1977,2080,49658,16502 days 16:47:18.691807,160,1.7142857142857142,0.0,-640,-4356,1440.0
257500.0,3,2.0,1300,9334,1.0,5,7,1300,0.0,1981,2210,9636,15041 days 16:47:18.691807,238,1.5,0.0,-910,-302,1300.0
1000000.0,4,2.5,2230,3600,2.0,5,8,1630,600.0,1906,2410,4800,42435 days 16:47:18.691807,251,1.6,2.716666666666667,-180,-1200,1030.0
216500.0,2,1.75,1390,4482,1.0,4,8,1390,0.0,1980,1390,4680,15407 days 16:47:18.691807,177,1.1428571428571428,0.0,0,-198,1390.0
1190000.0,3,2.25,2760,40946,2.0,5,1,2760,0.0,1978,3030,42253,16137 days 16:47:18.691807,141,1.3333333333333333,0.0,-270,-1307,2760.0
360000.0,4,2.5,3200,7282,2.0,3,9,3200,0.0,2007,3030,7290,5545 days 16:47:18.691807,211,1.6,0.0,170,-8,3200.0
699999.0,3,0.75,1240,4000,1.0,4,7,1240,0.0,1968,1460,4000,19790 days 16:47:18.691807,022,4.0,0.0,-220,0,1240.0
535000.0,3,2.5,1960,47044,2.0,4,8,1960,0.0,1978,2020,29004,16137 days 16:47:18.691807,275,1.2,0.0,-60,18040,1960.0
464950.0,3,2.0,2190,19800,1.0,3,7,2190,0.0,1994,1640,9719,10293 days 16:47:18.691807,078,1.5,0.0,550,10081,2190.0
925000.0,4,2.5,3540,18168,2.0,3,1,3540,0.0,1996,4130,11180,9563 days 16:47:18.691807,336,1.6,0.0,-590,6988,3540.0
930000.0,3,3.25,2640,4080,2.0,3,9,1840,800.0,1912,1990,4080,40244 days 16:47:18.691807,128,0.9230769230769231,2.3,650,0,1040.0
727500.0,3,2.0,2660,5000,1.5,3,8,1940,720.0,1910,2270,5000,40974 days 16:47:18.691807,265,1.5,2.6944444444444446,390,0,1220.0
325000.0,4,1.75,1670,9500,1.0,3,7,1670,0.0,1976,1620,9500,16868 days 16:47:18.691807,071,2.2857142857142856,0.0,50,0,1670.0
695000.0,3,3.25,3080,12100,2.0,3,8,2080,1000.0,1984,2100,6581,13946 days 16:47:18.691807,248,0.9230769230769231,2.08,980,5519,1080.0
585000.0,4,2.75,2890,6825,1.0,3,8,1560,1330.0,1973,1900,10120,17963 days 16:47:18.691807,176,1.4545454545454546,1.1729323308270676,990,-3295,230.0
319000.0,3,2.25,1800,9597,1.0,3,7,1200,600.0,1963,1700,13502,21616 days 16:47:18.691807,269,1.3333333333333333,2.0,100,-3905,600.0
265000.0,6,2.5,2000,7650,1.5,4,7,1790,210.0,1960,1710,7650,22712 days 16:47:18.691807,006,2.4,8.523809523809524,290,0,1580.0
359000.0,5,1.75,1940,6654,1.5,4,7,1940,0.0,1953,2300,9500,25268 days 16:47:18.691807,177,2.857142857142857,0.0,-360,-2846,1940.0
390000.0,5,1.75,1940,6654,1.5,4,7,1940,0.0,1953,2300,9500,25268 days 16:47:18.691807,116,2.857142857142857,0.0,-360,-2846,1940.0
374500.0,3,1.0,960,9531,1.0,5,7,960,0.0,1969,1670,9250,19424 days 16:47:18.691807,028,3.0,0.0,-710,281,960.0
661000.0,2,1.5,1750,46173,2.0,4,8,1750,0.0,1964,2220,42224,21251 days 16:47:18.691807,234,1.3333333333333333,0.0,-470,3949,1750.0
900000.0,3,2.5,2320,5000,2.0,3,8,1620,700.0,1907,2160,5000,42070 days 16:47:18.691807,337,1.2,2.3142857142857145,160,0,920.0
600000.0,5,2.5,2380,8204,1.0,3,8,1540,840.0,1957,2270,8204,23807 days 16:47:18.691807,103,2.0,1.8333333333333333,110,0,700.0
2000000.0,5,4.25,6490,10862,2.0,4,1,3940,2550.0,1991,3290,14080,11389 days 16:47:18.691807,136,1.1764705882352942,1.5450980392156863,3200,-3218,1390.0
512500.0,4,1.75,1620,4240,1.5,5,7,1620,0.0,1916,1450,4240,38783 days 16:47:18.691807,128,2.2857142857142856,0.0,170,0,1620.0
229500.0,3,1.75,1770,33224,1.0,4,8,1770,0.0,1968,1690,22069,19790 days 16:47:18.691807,155,1.7142857142857142,0.0,80,11155,1770.0
589000.0,3,2.5,2320,5663,2.0,3,8,2320,0.0,2003,2500,4500,7006 days 16:47:18.691807,212,1.2,0.0,-180,1163,2320.0
539950.0,3,2.5,1330,2183,3.0,3,8,1330,0.0,2014,1310,5000,2988 days 16:47:18.691807,082,1.2,0.0,20,-2817,1330.0
640000.0,4,2.5,3420,21344,2.0,3,9,3420,0.0,2002,2110,21344,7371 days 16:47:18.691807,293,1.6,0.0,1310,0,3420.0
218250.0,3,1.0,1270,7344,1.0,3,7,970,300.0,1967,1290,7300,20155 days 16:47:18.691807,008,3.0,3.2333333333333334,-20,44,670.0
675000.0,4,3.5,2550,3600,2.0,3,8,1880,670.0,1997,2090,6000,9197 days 16:47:18.691807,056,1.1428571428571428,2.8059701492537314,460,-2400,1210.0
338000.0,5,2.0,1860,9000,2.0,3,7,1860,0.0,1980,1390,9752,15407 days 16:47:18.691807,198,2.5,0.0,470,-752,1860.0
231750.0,3,1.0,1020,7615,1.0,3,7,1020,0.0,1981,1470,9515,15041 days 16:47:18.691807,090,3.0,0.0,-450,-1900,1020.0
199900.0,1,1.0,720,7140,1.0,3,6,720,0.0,1930,1140,7577,33669 days 16:47:18.691807,318,1.0,0.0,-420,-437,720.0
1060000.0,4,3.5,4460,16271,2.0,3,1,4460,0.0,2001,4540,17122,7736 days 16:47:18.691807,274,1.1428571428571428,0.0,-80,-851,4460.0
263000.0,4,2.75,1830,7315,1.0,5,7,1250,580.0,1979,1730,7208,15772 days 16:47:18.691807,275,1.4545454545454546,2.1551724137931036,100,107,670.0
279950.0,3,1.5,1520,7200,1.0,4,7,1160,360.0,1990,1460,7200,11754 days 16:47:18.691807,232,2.0,3.2222222222222223,60,0,800.0
395000.0,3,1.5,1080,2940,1.5,4,7,1080,0.0,1920,1400,4930,37322 days 16:47:18.691807,140,2.0,0.0,-320,-1990,1080.0
252500.0,3,2.0,1900,8002,1.0,3,7,1900,0.0,1991,1900,6086,11389 days 16:47:18.691807,177,1.5,0.0,0,1916,1900.0
1150000.0,4,3.75,5300,37034,2.0,3,1,5300,0.0,1989,3730,37034,12119 days 16:47:18.691807,071,1.0666666666666667,0.0,1570,0,5300.0
205000.0,3,1.0,1370,10708,1.0,3,7,1370,0.0,1969,1770,14482,19424 days 16:47:18.691807,238,3.0,0.0,-400,-3774,1370.0
654000.0,5,2.5,2960,8968,1.0,4,8,1640,1320.0,1965,1890,9077,20885 days 16:47:18.691807,240,2.0,1.2424242424242424,1070,-109,320.0
200000.0,3,1.0,960,213008,1.0,2,6,960,0.0,1933,1520,57499,32573 days 16:47:18.691807,076,3.0,0.0,-560,155509,960.0
700000.0,3,2.5,2190,7982,2.0,3,8,2190,0.0,2004,2090,8888,6641 days 16:47:18.691807,203,1.2,0.0,100,-906,2190.0
2720000.0,4,3.25,3990,18115,2.0,4,1,3990,0.0,1989,3450,16087,12119 days 16:47:18.691807,276,1.2307692307692308,0.0,540,2028,3990.0
306000.0,2,1.75,1200,2622,1.0,5,7,800,400.0,1956,1310,1926,24173 days 16:47:18.691807,343,1.1428571428571428,2.0,-110,696,400.0
270000.0,3,2.5,1780,5015,2.0,3,7,1780,0.0,2010,2010,5250,4449 days 16:47:18.691807,096,1.2,0.0,-230,-235,1780.0
340000.0,3,2.25,2630,9916,2.0,4,9,2630,0.0,1988,2470,10810,12485 days 16:47:18.691807,302,1.3333333333333333,0.0,160,-894,2630.0
450000.0,4,2.5,2300,19250,1.0,4,7,2300,0.0,1955,1460,19250,24538 days 16:47:18.691807,162,1.6,0.0,840,0,2300.0
580000.0,4,2.75,3210,6825,1.0,5,7,1810,1400.0,1975,1840,8000,17233 days 16:47:18.691807,205,1.4545454545454546,1.292857142857143,1370,-1175,410.0
435000.0,4,1.75,2290,4400,1.0,3,7,1290,1000.0,1959,1820,4000,23077 days 16:47:18.691807,307,2.2857142857142856,1.29,470,400,290.0
690000.0,4,2.5,2780,4688,2.0,3,9,2780,0.0,2003,3000,6029,7006 days 16:47:18.691807,230,1.6,0.0,-220,-1341,2780.0
403000.0,3,2.25,1840,13020,1.0,3,8,1390,450.0,1980,2210,13020,15407 days 16:47:18.691807,048,1.3333333333333333,3.088888888888889,-370,0,940.0
